Model,Task,Layer,Relative_Depth,Accuracy_Drop,PPL_Degradation,PPL_Ratio,PPL_Rank,M1_MSE_next,M1_MSE_start,M1_MSE_end,M1_MSE_mean,M2_Cosine_next,M2_Cosine_start,M2_Cosine_end,M2_Cosine_mean,M3_Residual_next,M3_Residual_start,M3_Residual_end,M3_Residual_mean,M4_CKA_next,M4_CKA_start,M4_CKA_end,M4_CKA_mean,M5_L1_next,M5_L1_start,M5_L1_end,M5_L1_mean,M6_L_Inf_next,M6_L_Inf_start,M6_L_Inf_end,M6_L_Inf_mean,M7_Var_Ratio_next,M7_Var_Ratio_start,M7_Var_Ratio_end,M7_Var_Ratio_mean,M8_Pearson_next,M8_Pearson_start,M8_Pearson_end,M8_Pearson_mean,M11_SVD_Ent,M12_KL_Noise,M13_LogitLens,M14_Spectral_Norm,M15_Frobenius_Norm,M16_Effective_Rank
phi-tiny,csqa,30,0.967741935483871,0.01321585903083688,650.8832894975976,1.6080979808813385,0.06451612903225806,2.111949663002114,3.642087632178479,2.111949663002114,9.155130605952454,0.3170856599628095,0.9410893615155216,0.3170856599628095,0.5666541821305411,0.7421192784078975,0.999525485860823,0.7421192784078975,1.0102168707967256,0.796682536943734,0.2986158910257029,0.796682536943734,0.4121766238933439,0.7590524326768886,1.1285053023932703,0.7590524326768886,0.9848048840493062,90.70675931613432,100.04807781997418,90.70675931613432,453.867323120728,0.3049105935097717,8.148961067782738e-05,0.3049105935097717,2.281991862419338,0.6834230606034581,0.0588525216614585,0.6834230606034581,0.433357553045993,0.9725295901298524,0.004448345513083,0.42578125,4.858777028209758,25.1866910592565,468.9539559562251
phi-tiny,csqa,31,1.0,0.023494860499265705,1085.5003109199854,2.0141457892182446,0.0,0.0,1.1028970110914338,0.0,8.57710401602181,0.0,0.966280228604031,0.0,0.7165479247615502,0.0,0.9995983880528848,0.0,1.5231042870859648,1.0,0.390025616528117,1.0,0.5831633467418338,0.0,0.8278010814137189,0.0,0.8319267019016224,0.0,22.342172633615505,0.0,450.9617729483814,1.0,0.000268487364505,1.0,7.586121099950643,1.0,0.0338216900679051,1.0,0.2835797496760408,0.9422171711921692,0.0069041166570968,0.67578125,6.256827138504892,25.84102242397812,434.9167307007988
phi-tiny,siqa,0,0.0,0.8622754491017963,590.6235013903745,1.579602124631075,0.03225806451612903,0.003125389570283,0.0,1.089556391596794,9.333023281906904,0.1402207885980606,0.0,0.9690310657024384,0.7615805732263252,0.9830187915563584,0.0,66.23886805725098,79.8317608033754,0.8259805629849434,1.0,0.24956736895442,0.17211255458963565,0.0097536216508597,0.0,0.8230864073038101,0.4303572676928015,7.6409716796875,0.0,22.324962646484376,457.58529631900785,12.039022486686706,1.0,3356.8053071289064,28784.020653177424,0.8597757519483566,1.0,0.0310693476460874,0.23841065278917084,0.9580389857292176,1.69229856133461,0.0,3.362154800597936,20.621471607521787,412.2651829654224
phi-tiny,siqa,1,0.03225806451612903,0.09281437125748497,276.8797958515431,1.2717130584292529,0.3548387096774194,0.0002463787188462,0.003125389570283,1.0930880538225174,9.326594874499158,0.1046128448247909,0.1402207885980606,0.9651622826121748,0.7326654490838991,0.6298858423233032,0.5524791429042816,44.13729997253418,52.8746107898578,0.955923903942108,0.8259805584549904,0.1479972784221172,0.14946482240440667,0.0101175142079591,0.0097536216508597,0.8233661561012268,0.4302474792838911,0.8900908203125,7.6409716796875,22.05213232421875,457.05448588037495,1.3297843408584595,0.1768040834739804,641.7984252243042,5540.571928072203,0.8953858915567398,0.8597757519483566,0.0349182472378015,0.26733325113705353,0.9733428955078124,1.546164095401764,0.0,3.269035808027607,22.27549072487713,435.5187142123915
phi-tiny,siqa,2,0.06451612903225806,0.026946107784431097,213.52717100059203,1.209542630266258,0.41935483870967744,5.061527722835541,0.0037629955224692,1.0923837232589722,9.32377820965959,0.1641931128501892,0.2333998651504516,0.9511003598496318,0.718140490456717,7.034919298171997,0.7006489202976227,32.57808917236328,40.895345151621854,0.0600048731968272,0.8205672662258148,0.1633754689209163,0.14150562417897888,0.0431315540634095,0.0150276582743972,0.82296679520607,0.429831372282526,526.33203125,8.176462890625,21.96506494140625,456.92376471328737,2011.771269561768,0.1174535486921668,421.76160277557375,3640.093928181992,0.8358144563436508,0.7666042803525924,0.0489755521789193,0.2818593883779831,0.976486325263977,1.3512312918901443,0.0,3.445114948161661,23.04693652832345,436.6050960266427
phi-tiny,siqa,3,0.0967741935483871,0.37425149700598803,729.5382566046958,1.7159246500221015,0.0,0.0016238680148962,5.068953852653504,5.994381447792053,5.794656003066695,0.2500212112665176,0.3298760434389114,0.9280330019295217,0.7013744444414042,1.0698649414777757,0.7689313925504685,28.256675365448,30.66762526534125,0.9999884775877,0.0888864467814564,0.4055106799304485,0.5441669409470851,0.0283029654808342,0.0476331761777401,0.8431313436031341,0.4154288609647192,2.50115625,526.880615234375,520.1112265625,307.15927618694303,1.007609825134277,6.629102757142391e-05,0.2182443470358848,1.8724519660526422,0.7499705687761307,0.6701281985044479,0.0720316342711448,0.29861753708682953,0.9825060367584229,1.3409347236156464,0.0,3.581418951896772,23.10235537568184,440.6927522437213
phi-tiny,siqa,4,0.12903225806451613,0.0808383233532934,375.1699900538215,1.3681691006556989,0.22580645161290322,0.1997962258458137,5.107354814052582,6.027985700607299,5.798267677926349,0.454664186000824,0.4720397055745124,0.9170560474991798,0.6821942671951838,3.8784222989082338,0.8853353996276856,17.686222564697264,18.47217585137859,0.9850900810956956,0.0889413851313292,0.4056468759477138,0.5442411104540805,0.0617470329403877,0.0631198339909315,0.8422632019519806,0.4154661961231614,54.4138544921875,528.880615234375,522.6112265625,307.5461765575409,1.234988443374634,6.578939139581053e-05,0.2165941293239593,1.8582868935616514,0.5453286823630333,0.5279574986100197,0.0830035145282745,0.3177989475708455,0.9780126810073853,1.0751129388809204,0.0,3.440315631970967,23.09525789626657,442.8828298490341
phi-tiny,siqa,5,0.16129032258064516,0.11976047904191617,395.0304721899524,1.3876589746874652,0.1935483870967742,0.004573814433068,6.308394742488861,7.185620144844055,5.799526402148709,0.1568952002525329,0.6724429679512978,0.9161997862309218,0.5765743876527996,0.5796593351364135,0.9513576741218568,10.341570854187012,10.05846129818633,0.9999239255189896,0.0923739171810448,0.4246031970977783,0.5514449422640391,0.0467040249705314,0.0977612780481577,0.8528899301290512,0.4112162361468654,3.59543359375,582.380615234375,572.6112265625,315.19423097372055,0.9869802742004394,5.327825564745581e-05,0.175441427052021,1.5048190337146656,0.8430872911214828,0.3275432812571525,0.0839100433140993,0.4234084115335718,0.9776660799980164,1.1429328620433807,0.0,3.533569237957262,23.19048467074355,442.3679475653661
phi-tiny,siqa,6,0.1935483870967742,0.04191616766467062,145.18084327306565,1.1424716846158525,0.5483870967741935,0.0075594006534665,6.22626394367218,7.097621463775635,5.778158720987791,0.163041264295578,0.7186351689100265,0.9025143553763628,0.5478915983517654,0.638949408173561,0.9669558665752412,8.607200947761536,8.310727124493567,0.999746288061142,0.0923571099117398,0.4243929689824581,0.5516826369599512,0.0559719665721058,0.1096734586507082,0.850467748761177,0.40890549127361736,4.39078857421875,578.880615234375,569.1112265625,314.28604983472826,1.0005246294736865,5.398161357152276e-05,0.1777570754438638,1.524658581460245,0.8369410654306412,0.2813488259315491,0.0976086256802082,0.45209323605755347,0.9742056727409364,0.8296886384487152,0.0,3.433846103001948,23.408213243092572,443.0559154079385
phi-tiny,siqa,7,0.22580645161290322,0.04790419161676641,26.464074419116287,1.0259702394564494,0.9032258064516129,0.0127057427298277,6.229621541023255,7.089970643043518,5.77542721336725,0.133902522444725,0.7855801468193531,0.8868206632882356,0.5380027920352295,0.5923248683214187,0.981757483959198,6.634031518936157,6.365556677032262,0.99938401556015,0.0922530163303017,0.4241987033486366,0.551793476527957,0.0681571918874979,0.1269771406501531,0.8484820121526718,0.4065264044732321,7.298953125,578.880615234375,569.1112265625,314.4204413237572,1.0112347791194916,5.39524305931991e-05,0.1776649015396833,1.5237770202196956,0.8660943788290024,0.2143998037278652,0.1133035674393177,0.4619828245909885,0.975062906742096,0.5848158001899719,0.0,3.520955065341845,23.311612886925268,443.3970974634772
phi-tiny,siqa,8,0.25806451612903225,0.05688622754491014,330.4874302472931,1.3243203433054536,0.2903225806451613,0.035728603140451,6.30020869922638,7.137371314048767,5.764015737936104,0.1073190460205078,0.8231769464612008,0.8615372609347105,0.5107924276725389,0.5508817713856697,0.988622010588646,5.327608173370361,4.488016974046827,0.999846293091774,0.0930211675874888,0.4274574965536594,0.5521164360960683,0.0884362140521407,0.1499452783167362,0.8474780529737472,0.4030612470603082,5.615087890625,579.880615234375,570.1112265625,315.2511116182804,1.00477494931221,5.335881499195238e-05,0.1757132115066051,1.50689304275339,0.8926782276630402,0.1768154352307319,0.1385231590121984,0.48920129176275795,0.9770541787147522,0.3420991227030754,0.0,3.372862355349815,23.474770464309277,444.51499427508
phi-tiny,siqa,9,0.2903225806451613,0.11077844311377244,366.1011804121658,1.3592695202566722,0.25806451612903225,5.69873114964366,6.329037078380585,7.132556309700012,5.667741932499717,0.1356438732147216,0.8292883834540844,0.8311386335194111,0.4649336261758581,1.3730987782478332,0.9893913165330886,4.636022325515747,2.929045400163159,0.57623722204566,0.0932105180621147,0.4325626648068428,0.5586566386773629,0.1533568824827671,0.1898556821346283,0.849957883477211,0.4039968331612181,310.1663659667969,579.880615234375,570.1112265625,314.4847877047062,1.9565982520580287,5.309243348165183e-05,0.174844356060028,1.4985312064606353,0.8643561002016068,0.1707076979577541,0.168911159902811,0.5350659294463693,0.9779878854751588,0.1502152010798454,0.0,3.5819366027231085,23.222533542815956,442.0584056932632
phi-tiny,siqa,10,0.3225806451612903,0.17365269461077837,95.23723019437875,1.0934600482959047,0.6774193548387096,0.0061526775509119,12.166230090141296,12.599880667686463,4.282126728814154,0.0318280762434005,0.8264101077616215,0.8222259449660778,0.4034971107263118,0.2553529480695724,0.9904043525457382,3.987246958255768,1.9737358572576196,0.9999951397180558,0.0828633171655237,0.6425455123186111,0.7655305079911705,0.0521719810888171,0.2733644708395004,0.9053929266929628,0.38519962229882365,4.643546875,579.880615234375,570.1112265625,219.80970238304138,1.0019249820709228,2.8921007451572223e-05,0.0955270186066627,0.7748727374330842,0.9681708990335464,0.1735920811593532,0.1778074888586998,0.5965047396626323,0.9786844849586488,0.1328772064298391,0.0,3.57284140995104,23.45687009210456,443.6472685892288
phi-tiny,siqa,11,0.3548387096774194,0.05089820359281435,32.742736964639334,1.0321317385208448,0.8709677419354839,0.0129014432858675,12.188880666732787,12.603757341384888,4.268705729311972,0.0310334326028823,0.8192149817049503,0.8077702941596508,0.3827258370239287,0.2608556166887283,0.9906536149978638,3.625542719841004,1.7800777404317631,0.9999483071565628,0.0829228084720671,0.6430723099708557,0.7656202224797016,0.0651636430546641,0.2864377559125423,0.9041432658433914,0.3840800516335293,9.6203203125,579.880615234375,570.1112265625,218.9445595397949,1.010332040309906,2.8864028545285693e-05,0.0953381387069821,0.7733769919074251,0.9689654761552812,0.1807854228615761,0.192276925265789,0.6172756169550121,0.9741610288619996,0.0888581313192844,0.0,3.333895261157049,23.245152950286865,444.6001040837536
phi-tiny,siqa,12,0.3870967741935484,0.023952095808383148,50.6236035114182,1.0496789377371993,0.8064516129032258,0.0095912529882043,12.32079135131836,12.707572749137878,4.292842783339729,0.0343032842874527,0.8211778567135334,0.7924423516988754,0.36882507802825415,0.260459851861,0.9915526651144028,3.2864167709350585,1.6086629539011046,0.9999421192407608,0.0828177922330796,0.6443888343572617,0.7651652164404513,0.0670855141729116,0.305045322805643,0.902756555080414,0.384857598156901,4.0775615234375,579.380615234375,570.1112265625,218.66143155479432,1.010595440864563,2.8583871206137706e-05,0.0944122555851936,0.7655393756982234,0.965695793747902,0.1788206960856914,0.2076226294636726,0.6311756477579475,0.9753741025924684,0.0754760820418596,0.0,3.477482341740229,23.09638538099315,443.5736285693025
phi-tiny,siqa,13,0.41935483870967744,0.08682634730538918,119.22795093381204,1.1170030882854627,0.5806451612903226,0.0092081471793353,12.455018904685977,12.810964372634889,4.313824012412166,0.031743480682373,0.8318462516665459,0.7702521872222423,0.3580981426239014,0.2686253585219383,0.9928247846364976,3.0133106598854065,1.4813426634492353,0.9999995867013932,0.0826486969031393,0.6447223813533783,0.764823262242986,0.0642464458495378,0.3197315472364426,0.8982084286212921,0.38457015895470975,5.226328125,581.380615234375,572.6112265625,218.82539091873167,1.0018707509040832,2.8292665081607994e-05,0.0934521966129541,0.7575573041158302,0.9682556384801864,0.1681514625847339,0.2298169257044792,0.6419035475198179,0.9755526185035706,0.0715015195310115,0.0,3.456994501695241,23.22892235403192,444.6727992410529
phi-tiny,siqa,14,0.45161290322580644,0.11976047904191617,62.842699689105984,1.0616700185001342,0.7741935483870968,0.0134074964933097,12.476404938697817,12.811242024421691,4.294382699438255,0.0359102957248687,0.8315644006729126,0.7671344805955886,0.3488577953409403,0.2623065528869629,0.9936555926799774,2.659640601158142,1.3135462759453804,0.9999558409452438,0.0826522101014852,0.6448611434698105,0.7648195518039065,0.0839762482345104,0.3340607656836509,0.8977514543533325,0.38661263628117737,4.82727685546875,581.380615234375,572.6112265625,218.4330556125641,1.0129671535491944,2.823571152657678e-05,0.0932640939131379,0.7561250412057854,0.9640928357839584,0.1684310136139392,0.232948606789112,0.6511432935949415,0.9717565774917604,0.0482449419796466,0.0,3.4345735376828337,23.17177584073315,442.2052509752039
phi-tiny,siqa,15,0.4838709677419355,0.04790419161676641,75.90741382029137,1.0744909374955802,0.7419354838709677,0.0114521424099802,12.640696084022522,12.949902347564697,4.332382194482022,0.030170216679573,0.838766731619835,0.754388221949339,0.345110497765243,0.2402456511855125,0.9944233503341676,2.469834828853607,1.2273049908140674,0.9999982130527496,0.0825088474415242,0.6461417881846427,0.7648919702821658,0.0806771799325943,0.3489665363430977,0.8952073076963425,0.38811873018508775,4.545296875,583.380615234375,575.1112265625,219.27352345848084,1.0012251034975053,2.7879422768819497e-05,0.092090207196772,0.7464771792904574,0.9698299267292024,0.1612396597713232,0.2456430102288723,0.6548989378814586,0.9744259119033812,0.0515829706564545,0.0,3.5528750003200686,23.12999103167285,442.4782726470738
phi-tiny,siqa,16,0.5161290322580645,0.04191616766467062,156.08347539854526,1.1531708673085885,0.5161290322580645,0.2044327030032873,12.65446679019928,12.93946461868286,4.32317721929762,0.0590383167266845,0.8456853797584772,0.7426863632798195,0.3472673342074267,0.4751658030152321,0.9950238953828812,2.305244894504547,1.1636546443691476,0.993641583800316,0.0825679379738867,0.6463531624674798,0.764900248274942,0.1608316914141178,0.3663813799023628,0.8924277228116989,0.39248681254545226,29.12430859375,583.380615234375,575.1112265625,219.21782973480225,1.1165961530208588,2.784130255713535e-05,0.0919637922868132,0.7455451210654136,0.9409611648321152,0.1543242195248604,0.2573338917791843,0.6527453984757885,0.9717212915420532,0.046463917940855,0.0,3.749753900294034,23.97964863507253,467.0887706144801
phi-tiny,siqa,17,0.5483870967741935,0.017964071856287255,177.2260415587116,1.173918900933627,0.4838709677419355,0.0197307205051183,14.157590023994446,14.317754844665528,4.807801598028047,0.0294894716739654,0.8565109665989876,0.7423061851859093,0.3455041469689458,0.228131145209074,0.9960305161476136,1.9749637062549592,0.9868489192882554,0.999966152191162,0.0833017523363232,0.672655615568161,0.7641801458233385,0.1002619241923093,0.4245036138296127,0.9063113317489624,0.4069371552322991,7.00705078125,586.380615234375,578.6112265625,224.77494340705871,1.014565164804459,2.498436310634133e-05,0.0825453511849045,0.6680169059127522,0.970510862827301,0.1434991250634193,0.257719345331192,0.6545092481067405,0.973225235939026,0.0305209998041391,0.0,3.7637278673783783,24.32629023857837,467.39950148564463
phi-tiny,siqa,18,0.5806451612903226,0.026946107784431097,84.2319023908974,1.0826600862860232,0.7096774193548387,0.0418748544603586,14.365964979171752,14.497676034927368,4.877364188503009,0.0445895781517028,0.8636703137308359,0.7326094891130924,0.3476301061636768,0.3331382228136063,0.9964858490228652,1.8783867666721343,0.9524861604925245,0.999999280333519,0.0832302239648997,0.6736572782993316,0.7637411301997199,0.1317361255139112,0.4437522634267807,0.9043662070035936,0.4123536313092336,9.635910522460938,589.380615234375,582.1112265625,225.92482250976562,1.006806447982788,2.462916433978535e-05,0.0813743711039424,0.6584531208971031,0.9554138798713684,0.1363340917676687,0.2674384472668171,0.6523794447393156,0.9725529551506042,0.0421754596754908,0.0,3.892752969040061,24.355798433411795,467.6595284983797
phi-tiny,siqa,19,0.6129032258064516,0.023952095808383148,18.299471686911147,1.0179579929420206,0.967741935483871,0.0320606962516903,14.453857527732849,14.49806551361084,4.871239846191835,0.0284952800273895,0.8763184246122837,0.7066147694587708,0.34588806832628327,0.2388215131163597,0.9973636945486068,1.613298138141632,0.8469599798759446,0.9999801708459854,0.0833458167240023,0.6738101317882538,0.7638605731802526,0.1375055257380008,0.4768402089476585,0.8951347124576569,0.42091470551351085,3.610375,589.380615234375,582.1112265625,224.14598061180112,1.0188056452274323,2.444509026645392e-05,0.080765522763133,0.6539138910321975,0.971504129767418,0.1236736575365066,0.2934992890357971,0.654114823980257,0.9747353196144104,0.037254087626934,0.0,3.851577603592063,24.6501008339648,468.4445609236663
phi-tiny,siqa,20,0.6451612903225806,0.0,-20.26871818944585,0.980109507836217,1.0,0.0413872609734535,14.72561217021942,14.699491473197938,4.969829419894842,0.0277239909172058,0.8817646827250719,0.6842624863982201,0.34957974184677004,0.2543837469816208,0.9976970194578172,1.4931222970485687,0.810139561034739,0.9999995161294936,0.0834625968895852,0.6751726529598236,0.7633861442796332,0.1397013008892536,0.5163901674747468,0.8909004445075989,0.4368177633238956,10.001910400390624,591.380615234375,584.6112265625,225.78266702270508,1.0089861435890195,2.399327991224709e-05,0.0792742136195302,0.6418486083065119,0.9722757922410964,0.1182298726290464,0.3158426507115364,0.6504248871682211,0.9740938544273376,0.0444987853989005,0.0,3.8583399214834535,24.554618196667366,469.963654572109
phi-tiny,siqa,21,0.6774193548387096,0.023952095808383148,43.33592280540324,1.0425272493758395,0.8387096774193549,0.0428821923136711,14.847133605003355,14.745717613220217,5.006659057084471,0.0233685004711151,0.8884399528205394,0.6732482079863549,0.3548342768368311,0.2091892868876457,0.9980872693061827,1.360806412935257,0.7671989119080826,0.9999427082538604,0.0835885533802211,0.6754286162853241,0.7635051322676081,0.1502713543474674,0.5489310685396195,0.8870285176038742,0.45097890827618536,8.4404140625,591.380615234375,584.6112265625,226.64734579849244,1.0086044797897338,2.3761480326356832e-05,0.0785082250013947,0.636047218835321,0.9766312189102172,0.111550141736865,0.3268817580342292,0.6451692153760232,0.980454683303833,0.0441055977717042,0.00390625,3.8976140876985945,25.0759712255226,470.8189062982235
phi-tiny,siqa,22,0.7096774193548387,0.04790419161676641,558.2176543653861,1.547800989488404,0.06451612903225806,0.058913690328598,14.967614288330076,14.814117831230163,5.062453533704858,0.0357445790767669,0.892572993054986,0.6605207095146179,0.3591960640954785,0.2650153243541717,0.9982222306728364,1.313838684797287,0.7564315258953721,0.9999992363452912,0.0840292088799178,0.6782066341638565,0.7634239580258,0.1907213386297226,0.5796998617649078,0.8868300566673278,0.46914686946570877,3.4490615234375,591.380615234375,588.1112265625,228.94067154312134,1.0073993542194366,2.354626437590923e-05,0.0778000849559903,0.6305688043054971,0.9642541513442994,0.1074121442884206,0.3396381562948227,0.6408061531954445,0.9740358591079712,0.0281765528488904,0.00390625,3.829143470188357,24.803373903598427,470.3353217142933
phi-tiny,siqa,23,0.7419354838709677,0.03892215568862267,111.52846870843132,1.1094472828596973,0.6129032258064516,0.0938752079308033,15.06984107017517,14.822331296920776,5.1066118999053725,0.0331556452512741,0.8959237833172083,0.6363565385937691,0.36744140646094453,0.3065591278672218,0.998428406715393,1.226417772293091,0.7420810823962093,0.9999988013505936,0.0841863622590899,0.6786023043394088,0.7635391818617137,0.1940920286774635,0.6402054222822189,0.8865768979787827,0.5032810555910692,14.635421875,591.380615234375,588.1112265625,229.5709354248047,1.0237748744487762,2.335929778018908e-05,0.0771824942529201,0.6258781176200054,0.9668431907892228,0.1040560534149408,0.363838425040245,0.6325602582111023,0.9788699150085448,0.0250955487135797,0.00390625,3.918930125686358,25.24695237177723,470.6610709136387
phi-tiny,siqa,24,0.7741935483870968,0.023952095808383148,190.93571233093732,1.187372741305486,0.45161290322580644,0.0876663817465305,15.40353395843506,15.018348154067994,5.277419580008835,0.0293459733724594,0.9030422618091106,0.6293925621509552,0.3756964146699756,0.2501558963358402,0.9987801541090012,1.1114131503105165,0.7159487524107099,0.9999987256526948,0.0843801902644336,0.6790000348091125,0.7637059739746037,0.2260679924190044,0.6949906256198883,0.8897368865013122,0.5382054492840543,6.359375,591.380615234375,588.6112265625,234.36295037269593,1.013026523351669,2.277861690890859e-05,0.0752656153365969,0.6112084020993356,0.9706510080099106,0.0969302647411823,0.3708475641608238,0.6243068759050221,0.9754140973091124,0.0305850985459983,0.00390625,3.8098802094189623,25.305799898111594,472.39530548059713
phi-tiny,siqa,25,0.8064516129032258,0.023952095808383148,109.53659999125055,1.1074925835669223,0.6451612903225806,0.0906508373618125,15.588667598724363,15.07957127571106,5.389426171949133,0.0282482507228851,0.9048720890134572,0.6090908259749412,0.3840484395218081,0.2323127516806125,0.9989132590293884,1.0503207559585572,0.7103502365732566,0.9999976224899292,0.0845372900739312,0.6793251848220825,0.763837741045827,0.2374406889677047,0.7492392514944076,0.8917041249275207,0.5756540597798303,3.3013671875,591.380615234375,588.6112265625,236.35980658912658,1.005529241323471,2.246248374103743e-05,0.0742208947092294,0.6032723212084561,0.9717488607168198,0.0950983218997716,0.3911679587960243,0.6159555673399009,0.9782858490943908,0.0253455522470176,0.00390625,3.829399342806834,25.301817763526486,473.49530101272296
phi-tiny,siqa,26,0.8387096774193549,0.014970059880239521,24.766652765268415,1.024304492674195,0.9354838709677419,2.429371599197388,15.668316116333008,15.011703254699707,5.45993632358592,0.0367819916009902,0.9087881600111722,0.5729370349645615,0.392082470159512,0.3058465780615806,0.9990260754823684,0.9978322821855544,0.7113130013300105,0.8783343328237534,0.0846593065448105,0.6798423916101456,0.763679295581991,0.3187138567566872,0.8122537375688553,0.8852793403863907,0.6230919868461787,357.823,589.380615234375,587.6112265625,236.776791431427,0.5726615735292435,2.232919582093018e-05,0.0737805194929242,0.5999265660108963,0.9632206130027772,0.0911825546920299,0.4273253289461136,0.6079213256635703,0.9776384234428406,0.0262906511779874,0.01171875,3.905307839501579,25.29889766225275,471.3508711850868
phi-tiny,siqa,27,0.8709677419354839,0.002994011976047734,311.8363983264194,1.3060173504471395,0.3225806451612903,4.087736622691154,9.124712047576905,8.367395502090455,5.413711002904922,0.0628600378036499,0.9163229980021717,0.5399203000664711,0.4091497463439591,0.3579622706770897,0.999205608010292,0.9372168233394624,0.7336922592613846,0.8765284024477005,0.0821115412153303,0.6950923652648926,0.6394275800977557,0.3931972621083259,0.8817616212368011,0.8694059658050537,0.7008974404968322,229.389,317.0500698242187,305.620046875,319.6940427837372,0.3683025518357753,3.996905621897895e-05,0.1322638819292187,1.0590892739944695,0.9371343841552734,0.0836312270462513,0.4604541966319084,0.590862002689857,0.9778466820716858,0.0199864865280687,0.0078125,4.108674222568296,25.131900922307427,471.5096094383384
phi-tiny,siqa,28,0.9032258064516129,0.002994011976047734,276.0442937478236,1.2708931472789013,0.3870967741935484,0.4060128091573715,3.107863130569458,2.357002220630646,7.578642813760787,0.0421442229747772,0.922784390360117,0.4606453796625137,0.45568620131211357,0.3184340414404869,0.9992680242061616,0.8705048061609268,0.8846771946549415,0.942528401017189,0.1542726988345384,0.8317661049365997,0.6116559192325512,0.3912180000543594,0.9460386490821838,0.8299802364110946,0.7956993345003576,46.200484375,126.8260244140625,112.751953125,412.7176916198731,1.2261951758861542,0.0001067691684875,0.3527794107794761,2.9752068975319395,0.9578504931926728,0.0771641778945922,0.5397900609970093,0.5443282221923582,0.9739614129066468,0.0213919656816869,0.11328125,4.562086352762186,25.39482545852661,471.5039207980318
phi-tiny,siqa,29,0.9354838709677419,0.04491017964071856,428.59635182521833,1.4205984955597513,0.16129032258064516,0.6840772533416748,3.819331896781921,2.670096444606781,7.610127768810838,0.0859415031671524,0.9249793363064528,0.4042431300878524,0.47883903273288153,0.4391131066679954,0.9993418892621994,0.8221247565746307,0.8766427905317395,0.918610668182373,0.1476024821773171,0.8371923941373826,0.6357826785165817,0.3794040126204491,1.0584060728549958,0.8294908802509308,0.897289907971397,79.52625,131.3799991760254,120.0230546875,400.17049922657014,0.9951562391519546,8.745257580449106e-05,0.2892114560008049,2.421699952283249,0.914048125743866,0.0749751570597291,0.5961691632270812,0.5211705520593095,0.9693143963813782,0.0204079137183725,0.2578125,4.517594812051305,25.41203513235416,469.0374749111679
phi-tiny,siqa,30,0.967741935483871,0.023952095808383148,513.9651221795868,1.504374235194315,0.12903225806451613,2.230599902391434,3.7879383339881896,2.230599902391434,9.747288030851633,0.3191744675636291,0.9462311989217996,0.3191744675636291,0.5599389832725283,0.746713203072548,0.9995999776124954,0.746713203072548,1.0178513686526567,0.8167389516830444,0.1687533329799771,0.8167389516830444,0.4664554102241527,0.7679396268129349,1.1315986881256104,0.7679396268129349,0.9884065692406148,92.6169453125,102.19622595214844,92.6169453125,454.2610631279945,0.2898892726898193,8.768570380925667e-05,0.2898892726898193,2.446824397629625,0.68135302901268,0.0537094227150082,0.68135302901268,0.4400706113956403,0.9725295901298524,0.0046805051388219,0.46484375,4.858777028209758,25.1866910592565,468.9539559562251
phi-tiny,siqa,31,1.0,0.008982035928143627,535.6128082072839,1.525617962857476,0.0967741935483871,0.0,1.089556391596794,0.0,9.484162208624186,0.0,0.9690310657024384,0.0,0.717400480860495,0.0,0.9996650043725968,0.0,1.639581123419106,1.0,0.2495673686563968,1.0,0.5926215190911899,0.0,0.8230864073038101,0.0,0.8412707006819546,0.0,22.324962646484376,0.0,451.56323741912837,1.0,0.0003031645633454,1.0,8.594291838019611,1.0,0.0310693476460874,1.0,0.2827396782120922,0.9422171711921692,0.0036597597645595,0.63671875,6.256827138504892,25.84102242397812,434.9167307007988
Qwen,csqa,0,0.0,1.0,46264.83443163449,3593.2113138325813,0.0,0.0429329442334751,0.0,34.06804300194193,2.871944558185073,0.3026562318462119,0.0,0.9795194573623772,0.6625284754055216,1.49501485623462,0.0,257.46666705657185,24.708698205940717,0.0857905029249816,1.0,0.1516784575998929,0.26352767684730083,0.0166699448699569,0.0,3.917815448806288,0.35094185525439814,66.46083512489763,0.0,255.3481248860277,316.24302588152227,39.53034591674805,1.0,29443.558177851148,2481.0152421105668,0.6974731269769254,1.0,0.0204501588278534,0.33764590211026874,0.9341896772384644,8.03125,0.0,8.30281737115648,36.47969060473972,982.9563407897948
Qwen,csqa,1,0.043478260869565216,0.9917127071823205,43187.3501508072,3354.2614940063445,0.043478260869565216,0.012661160192209,0.0429329442334751,34.08176079077568,2.8866356070486137,0.1539059383863313,0.3026562318462119,0.95894342501946,0.5663548170224314,0.7634310343048789,0.721684024628804,196.76286967009625,17.05443871137006,0.8258752554874749,0.0857905023025743,0.1326438460581425,0.8096825895119594,0.0182879034713533,0.0166699448699569,3.91730210080096,0.34911642416338134,36.393568284193286,66.46083512489763,255.34256562553983,305.82718093532566,1.4877132872496346,0.0256434835578993,755.4344110762263,63.633045093845546,0.8461224627631497,0.6974731269769254,0.0410471034467366,0.43366572296172134,0.9514458179473876,6.859375,0.0,6.435077879163954,40.526531828774345,1130.837432437473
